4039 2
3364 -0.0006768626117091138 -0.000676862611709093
3365 -0.0005693672904912998 -0.000569367290491301
3366 -0.0008967185003375242 -0.0008967185003374016
3367 -0.0004517974166473438 -0.00045179741664728106
3368 -0.0004391419619422564 -0.0004391419619422535
3369 -0.000576006651457398 -0.0005760066514573994
3370 -0.0004179113309964727 -0.0004179113309964395
3374 -0.00045428527789344726 -0.00045428527789357834
3375 -0.0004024417017253047 -0.0004024417017252201
3377 -0.0005601896486816593 -0.0005601896486816734
3381 -0.0008139151820801102 -0.000813915182080165
3382 -0.0004364675990577868 -0.0004364675990577684
3384 -0.0006830669243523146 -0.0006830669243522942
3385 -0.0011128988269957134 -0.0011128988269957256
3386 -0.0012091318302059097 -0.0012091318302059082
3387 -0.0009304934888528712 -0.0009304934888528652
3388 -0.000442435498076293 -0.0004424354980763138
3389 -0.0004069850248471543 -0.0004069850248471607
3391 -0.0007896290089595507 -0.0007896290089596473
3392 -0.0004439154891320767 -0.0004439154891321412
3393 -0.0004616857242558566 -0.00046168572425592735
3394 -0.0005443666219481259 -0.0005443666219481079
3395 -0.0006296371561584909 -0.0006296371561584926
3398 -0.00043504100347742353 -0.0004350410034774059
3399 -0.0005902890277229711 -0.0005902890277229608
3401 -0.0004231918231799768 -0.000423191823179936
3402 -0.00043937126896941996 -0.0004393712689693224
3404 -0.0027954668686803494 -0.0027954668686802683
3405 -0.0004926749960717248 -0.0004926749960718167
3407 -0.0003947987574219695 -0.000394798757421902
3408 -0.0003998700005153825 -0.00039987000051538686
3409 -0.0009419929112748531 -0.0009419929112748197
3410 -0.0009666449379973564 -0.0009666449379973379
3412 -0.0030870024975195396 -0.0030870024975195223
3413 -0.0003952195913292497 -0.0003952195913292497
3414 -0.0004616249886379221 -0.0004616249886378097
3415 -0.0006744372498803989 -0.0006744372498803902
3416 -0.0007447449562716376 -0.0007447449562716892
3417 -0.0008408560543769407 -0.0008408560543769097
3424 -0.0004115328532750652 -0.00041153285327503325
3425 -0.00043313400306931043 -0.00043313400306931634
3427 -0.000425644253037452 -0.00042564425303744796
3428 -0.00042328405865581416 -0.0004232840586558126
3429 -0.0004070859983696965 -0.00040708599836973493
3431 -0.0005160053207194597 -0.0005160053207194423
3432 -0.0005635087878382287 -0.000563508787838215
3433 -0.0007293199143898219 -0.0007293199143898123
3434 -0.0010539433362426508 -0.0010539433362425953
3435 -0.0006463077678796682 -0.0006463077678797149
3436 -0.00041510505330014536 -0.00041510505330014086
1913 -0.001290459330142698 -0.0012904593301426876
1914 -0.000522052133263661 -0.0005220521332637153
1915 -0.00029081734469380965 -0.00029081734469385784
1916 -0.011306519288260883 -0.011306519288260836
1917 0.0026737269822988065 0.002673726982298865
1919 -0.0008311715000986059 -0.0008311715000985993
1921 -0.0009703336712662385 -0.0009703336712661785
1922 -0.000302279403654725 -0.00030227940365465286
1923 -0.004178115420711051 -0.004178115420711007
1924 -0.0003462748336957894 -0.00034627483369578584
1925 0.0015005704005147784 0.0015005704005147738
1927 -0.000682874193384665 -0.0006828741933846951
1930 -0.0006721733258820091 -0.0006721733258820265
1931 -0.0005970564947979764 -0.0005970564947979705
1933 -0.0002736394224142565 -0.0002736394224143105
1934 -0.0003134402102476277 -0.00031344021024754415
1935 -0.0006516792691149137 -0.0006516792691149321
1936 -0.0005189015275334728 -0.0005189015275334817
1937 -0.00026369596403024825 -0.00026369596403027774
1938 0.002625890762493777 0.0026258907624937974
1940 -0.01659755295825125 -0.016597552958251154
1941 -0.011893124934798592 -0.011893124934798603
1942 -0.00012045461634571442 -0.00012045461634573527
1943 0.002829799022099259 0.002829799022099282
1944 -0.0018689939999484984 -0.0018689939999484606
1945 -0.022768698574418444 -0.02276869857441845
1946 0.002729275796647793 0.002729275796647759
1948 -0.01839324245599702 -0.018393242455997043
1949 -0.00028572606879112794 -0.00028572606879118876
1952 -0.0014451656567265798 -0.0014451656567265891
1954 -0.010956156271410325 -0.010956156271410309
1956 -0.0002724340125298847 -0.00027243401252984056
1957 -0.0004943093200363095 -0.0004943093200363064
1958 -0.0004564767288128795 -0.0004564767288129351
1959 -0.015285927970830927 -0.015285927970830933
1960 -0.0004891731251780298 -0.0004891731251780621
1961 -0.0002727134887061524 -0.00027271348870616105
1962 0.0027217200319480887 0.002721720031948051
1963 0.0013924718595190056 0.0013924718595189432
1964 -0.004923660511242355 -0.0049236605112424
1965 -0.0009590880981454259 -0.0009590880981455207
1967 -0.0007326996352133057 -0.0007326996352133067
1970 -0.006530847384950843 -0.006530847384950843
1971 0.002453112162070156 0.00245311216207018
1974 -0.0004631705175900367 -0.00046317051759002753
1977 -0.00037966228126406104 -0.00037966228126411574
1978 -0.0004891955026319422 -0.0004891955026318423
1979 0.0019524876993503564 0.0019524876993503235
1980 -0.0005481058853487604 -0.0005481058853487782
1981 -0.0043255019862222695 -0.0043255019862222565
1982 -0.0009574438316173735 -0.0009574438316173775
1983 0.002253694777455431 0.0022536947774554677
1984 0.0026718905640660557 0.0026718905640660496
1985 -0.0007892275838337822 -0.0007892275838337944
1987 -0.0045657531580036185 -0.004565753158003698
1988 -0.0006002311776597518 -0.000600231177659837
1990 -0.0005276321543899975 -0.0005276321543900367
1991 -0.0005262861741118241 -0.0005262861741117458
1993 0.002623676491132666 0.0026236764911325445
1994 -0.009483268367547586 -0.009483268367547608
2000 -0.0005192225436331479 -0.0005192225436331458
2002 -0.011827796216131281 -0.01182779621613129
2004 -0.000813319186845957 -0.0008133191868459165
2005 0.002149856289123432 0.002149856289123417
2006 -0.0005356967399549983 -0.0005356967399551105
2007 -0.021438113674267307 -0.021438113674267244
2010 -0.01586220797315077 -0.015862207973150633
2011 -0.000623310329757379 -0.0006233103297574735
2013 -0.0003237882101576247 -0.00032378821015757535
2014 -0.0003021607981557342 -0.0003021607981557623
2015 -0.000266855113002011 -0.0002668551130019636
2016 -0.0003666772721890324 -0.00036667727218899084
2017 -0.00027167141058940836 -0.0002716714105894008
2020 0.0023087175021016993 0.002308717502101738
2021 -7.058077882703343e-05 -7.058077882699634e-05
2022 -0.0007344662315568555 -0.000734466231556869
2026 -0.011001405734409907 -0.011001405734409898
2028 -0.015820363043637486 -0.015820363043637483
2029 -0.0020350259036098954 -0.0020350259036098616
2030 0.002782479599320142 0.002782479599320025
2033 0.0024747279659454125 0.0024747279659454407
2034 -0.00027751019029293795 -0.00027751019029298186
2035 -0.0003916557841696605 -0.00039165578416958807
2036 -0.0011909218356313802 -0.0011909218356313254
2037 0.0022033323643655357 0.0022033323643656038
2039 -0.014733882174803994 -0.01473388217480402
2040 0.0015799062087447503 0.0015799062087447125
2041 -0.0002868098956824493 -0.0002868098956824566
2042 -0.01694008413466975 -0.016940084134669738
2043 0.00249514713562795 0.002495147135627948
2044 -0.00019597917583200064 -0.0001959791758319608
2045 0.0025307279545176337 0.00253072795451763
2046 0.0016148067400948143 0.0016148067400948278
2047 -0.01919235773142215 -0.01919235773142205
2049 -0.0006029873625793852 -0.0006029873625793796
2050 -0.0003689488357435235 -0.00036894883574359837
2051 -0.00029155778514757213 -0.0002915577851475811
2052 -0.01882037645480955 -0.018820376454809593
2053 -0.015088402316975558 -0.015088402316975507
2056 0.0013844314524495804 0.001384431452449578
2057 -0.00492131958995768 -0.004921319589957713
2058 0.00022024806528482863 0.0002202480652848075
2059 0.002755126892313285 0.0027551268923132724
2060 0.0014188194950935087 0.0014188194950935109
2061 -0.0006797548041802967 -0.000679754804180339
2063 0.0017094623041934275 0.0017094623041935416
2064 0.0028005125549180557 0.002800512554918105
2067 -0.0001891895617672731 -0.0001891895617672446
2069 0.0020410403015285175 0.0020410403015285045
2070 -0.0003153822413160387 -0.0003153822413159202
2073 0.002843353808931673 0.0028433538089317487
2075 -0.004535325156796483 -0.004535325156796442
2077 0.002102729662855349 0.0021027296628553303
2078 0.002728354124692798 0.002728354124692802
2079 -0.0002604435154137462 -0.00026044351541373585
2080 -0.0005094410048367968 -0.0005094410048368664
2081 -0.02252290961755273 -0.022522909617552846
2082 -0.0004986971306729126 -0.0004986971306729526
2083 0.0021609165295624192 0.0021609165295625073
2084 0.0016581252947922263 0.0016581252947923072
2086 0.0018519083683566364 0.0018519083683566568
2088 0.002619059300142113 0.002619059300142073
2089 -0.00035143407110855055 -0.00035143407110860254
2090 0.0023685966078542523 0.002368596607854239
2091 -0.00045447600841530485 -0.00045447600841527384
2093 0.0023778671067970006 0.002377867106797031
2094 -0.0002662979888027275 -0.00026629798880276664
2096 -0.0017624380037856422 -0.0017624380037855754
2097 -0.00046407195780696626 -0.0004640719578069281
2099 -0.0015882422152329676 -0.0015882422152329958
2100 -0.00028083712623312994 -0.0002808371262330465
2101 -0.007841224565784967 -0.00784122456578492
2103 0.002382391417808176 0.00238239141780818
2105 -0.000297738049199371 -0.0002977380491994035
2106 -0.00026857561346528395 -0.00026857561346529805
2107 -0.0008624974455723947 -0.0008624974455723778
2108 0.002229607375616586 0.002229607375616498
2109 0.0018374951583714698 0.0018374951583715027
2110 -0.0037759832054595037 -0.003775983205459508
2111 -0.02488029078789814 -0.024880290787897965
2112 0.0021513460159283044 0.0021513460159283135
2114 -0.0004293665359908606 -0.0004293665359908894
2115 0.002191961157735521 0.002191961157735523
2120 -0.0003386368164933388 -0.0003386368164933617
2122 0.002178600202450119 0.0021786002024500777
2124 0.0023851904057754095 0.0023851904057754485
2125 -0.019653557360381067 -0.01965355736038106
2128 -0.010979291361445752 -0.010979291361445756
2129 -0.00040159153515696456 -0.0004015915351569322
2130 -0.0003005223122738831 -0.00030052231227390287
2131 0.002567541876106369 0.0025675418761064396
2132 -0.010203667079734587 -0.010203667079734611
2134 -0.01190040270561908 -0.011900402705619036
2136 0.0009199897671575421 0.000919989767157489
2137 -0.006516407071617548 -0.0065164070716175046
2139 0.002667557819276806 0.0026675578192767845
2140 0.0025446405064125537 0.002544640506412527
2141 -0.001570927748405117 -0.0015709277484051984
2142 0.002129765809223399 0.002129765809223397
2143 -0.016575582452585003 -0.01657558245258505
2144 -0.014441997825306996 -0.01444199782530683
2145 -0.002131372119262479 -0.0021313721192624665
2146 -0.00036505850651449156 -0.000365058506514399
2147 -0.00016605677313957798 -0.0001660567731396178
2149 -0.020033630618138305 -0.02003363061813824
2150 0.0025076605682802853 0.0025076605682803985
2151 -0.01570553712203123 -0.015705537122031148
2152 -0.0003183660717938505 -0.000318366071793856
2154 0.0025019566558315966 0.0025019566558314725
2155 -0.006892808004950987 -0.006892808004951014
2159 -0.000696824296405254 -0.0006968242964052152
2161 -0.007812239215607589 -0.007812239215607604
2162 -0.00043122969096560986 -0.00043122969096557234
2163 -0.004136362163491262 -0.004136362163491196
2164 0.0012899606819439962 0.001289960681944006
2166 -0.0004889043999756708 -0.0004889043999757075
2167 -0.0002660543989716703 -0.0002660543989716186
2168 -0.0002658832042421159 -0.00026588320424212
2170 -0.00042840676120955236 -0.0004284067612096104
2175 -0.0009062303817658001 -0.0009062303817658213
2177 -0.001600759648496129 -0.0016007596484961428
2179 0.0013175204679971547 0.0013175204679970421
2181 -0.00029622275050724664 -0.0002962227505072809
2182 -0.0005254651702481378 -0.0005254651702480655
2184 0.002622938321604402 0.002622938321604349
2188 0.0026435089720500725 0.0026435089720500235
2190 0.0026077283224902586 0.0026077283224903115
2191 -0.012569277436064442 -0.012569277436064381
2192 -0.00060580055369264 -0.0006058005536926476
2193 -0.0004914582143944931 -0.0004914582143944933
2194 -0.013521309783842028 -0.01352130978384203
2195 -0.0002604435154137462 -0.00026044351541373585
2196 -0.019509945940334415 -0.01950994594033439
2197 -0.0004058172778349471 -0.0004058172778349666
2198 -0.01239448710500744 -0.012394487105007452
2200 0.0027821645640442464 0.0027821645640441436
2201 0.002874661444580624 0.002874661444580645
2204 -0.0002659442441565721 -0.0002659442441566751
2205 -0.0009884450239969818 -0.000988445023996951
2206 0.0029436323521682827 0.0029436323521682514
2207 -0.00031462207769123016 -0.0003146220776912246
2208 -0.001952622135986521 -0.0019526221359865295
2209 -0.002469861494647783 -0.002469861494647773
2210 0.0006575290547995453 0.0006575290547995567
2211 -0.003055722218895016 -0.0030557222188949853
2212 0.002065761393298003 0.002065761393297992
2213 0.001630723329765082 0.0016307233297651479
2216 0.0017207250048713704 0.0017207250048713555
2217 -0.0002868578192888551 -0.00028685781928885346
2222 -0.003611715375454943 -0.0036117153754549104
2224 -0.019797303301406163 -0.019797303301406104
2226 -0.00301246043867839 -0.003012460438678404
2227 -0.00029277874463692064 -0.0002927787446369929
2228 -0.0003809117262813533 -0.00038091172628137987
2231 -0.0005935966090639776 -0.0005935966090640117
2232 -0.006855500337459625 -0.006855500337459518
2233 0.0015767839546482695 0.001576783954648243
2234 -0.00046036386182378045 -0.0004603638618238017
2236 -0.0004733330139660054 -0.00047333301396601106
2237 0.001927095504117798 0.0019270955041176636
2238 -0.00030140517142168244 -0.00030140517142167783
2239 -0.009747441840315374 -0.009747441840315379
2240 0.002527702732969591 0.0025277027329695385
2241 -0.019039005053947334 -0.01903900505394719
2242 -0.002464544484092804 -0.0024645444840927636
2243 -0.0065314580994124535 -0.006531458099412395
2245 -0.0002691126815395651 -0.000269112681539714
2246 -0.016555708534142143 -0.016555708534141993
2248 -0.0005155785251072194 -0.0005155785251072327
2249 -0.002967684264148871 -0.0029676842641488195
2251 -0.0002950849492485182 -0.00029508494924838366
2252 -0.0018318316558875976 -0.0018318316558875937
2253 0.0020736285927507674 0.002073628592750762
2255 -0.00027893675669741846 -0.0002789367566974417
2256 -0.00033070844740166057 -0.00033070844740171196
2257 0.0020972904740661174 0.0020972904740660307
2258 0.00058471423445886 0.0005847142344589097
2259 -0.006707426458884684 -0.006707426458884685
2261 0.0017842816184038383 0.0017842816184038025
2262 -0.00022133171359544105 -0.00022133171359539055
2265 -0.0004185698851726756 -0.00041856988517267944
2269 -0.0002604435154137096 -0.00026044351541373585
2270 -0.0007316436559330976 -0.0007316436559329892
2271 0.0023004988250269996 0.0023004988250269836
2273 -0.01322321779079003 -0.013223217790790028
2274 -0.00353839346559378 -0.003538393465593886
2275 0.0027324923666477824 0.0027324923666477044
2277 -0.00032895375162726536 -0.00032895375162728395
2278 0.0020623539226559623 0.002062353922655965
2280 -0.006344223804401775 -0.006344223804401807
2282 -0.020452196242922608 -0.020452196242922518
2285 -0.008197289234023596 -0.008197289234023571
2286 -0.0005463853820838947 -0.0005463853820839619
2287 0.0007892915271176166 0.000789291527117671
2288 -0.00033632121975653154 -0.00033632121975644416
2290 0.002529372914173068 0.0025293729141731575
2297 -0.0005782905608134938 -0.0005782905608135196
2298 -0.001881226900587174 -0.0018812269005871979
2303 -0.00038663176585483275 -0.0003866317658548137
2305 -0.0020933531704294467 -0.002093353170429524
2306 0.0015582434841915844 0.0015582434841915668
2307 0.0022198865089228096 0.0022198865089227806
2309 0.0027072158592718752 0.002707215859271928
2311 0.0005155783054604082 0.0005155783054604327
2312 -0.001346741106132625 -0.001346741106132679
2313 -0.001728841928061215 -0.0017288419280612208
2314 -0.0005275161382499893 -0.0005275161382499275
2315 -0.01136495030487812 -0.011364950304878177
2316 -0.000423144245225086 -0.0004231442452250972
2317 -0.0006317077779598645 -0.0006317077779598179
2318 -0.001950085224649787 -0.001950085224649894
2319 -0.019417624409933235 -0.019417624409933165
2321 -0.0002659476663828073 -0.0002659476663827652
2322 -0.0019216689280872384 -0.0019216689280872356
2323 0.002402033795955373 0.0024020337959553264
2324 0.0020160183516578505 0.0020160183516579047
2325 -0.006891306670233189 -0.006891306670233188
2329 0.0013117393994196251 0.0013117393994196314
2330 -0.010014505014488098 -0.010014505014488124
2332 -0.01381966410871576 -0.013819664108715702
2333 -0.022490678486444128 -0.02249067848644419
2334 0.0012366461521671436 0.0012366461521671171
2335 -0.000646543734081365 -0.0006465437340813679
2336 -0.02185049391553995 -0.021850493915540108
2338 -0.015566143636710663 -0.015566143636710647
2339 0.002922624416315711 0.002922624416315565
2340 0.002737458579591593 0.0027374585795915474
2341 -0.00033562082556709414 -0.0003356208255670451
2344 -0.016786732057916948 -0.016786732057916903
2345 -0.004511945622117153 -0.00451194562211711
2347 -0.012639772561775953 -0.012639772561775958
2348 0.002092670841474648 0.0020926708414746396
2349 -0.0003120116715391602 -0.00031201167153920495
2350 -0.0003011024564113426 -0.00030110245641134945
2351 -0.016333364434131283 -0.016333364434131244
2352 0.002746919184240953 0.0027469191842410434
2353 0.001273951941037586 0.0012739519410375406
2355 -0.002972593195690189 -0.0029725931956901207
2356 0.0024303309382333904 0.0024303309382333617
2359 0.0025557735644904686 0.0025557735644904855
2360 -0.0002999260974194743 -0.00029992609741949153
2361 -0.0009070470109555269 -0.0009070470109555329
2362 -0.0015713794209720766 -0.0015713794209720625
2363 0.002318665606364996 0.002318665606364966
2366 -0.0023484860464225332 -0.0023484860464224383
2367 -0.00462869418004486 -0.004628694180044865
2368 -0.014078950749156405 -0.014078950749156365
2369 0.0024223828873946385 0.0024223828873946797
2370 0.0025574101799355695 0.002557410179935546
2372 -0.014494790699969218 -0.014494790699969189
2373 -0.0003015646722844827 -0.00030156467228440863
2374 0.0024367623484368123 0.002436762348436864
2376 0.0026223677302674503 0.0026223677302674485
2379 -0.00290937448058621 -0.0029093744805861648
2380 -0.00026616687960328916 -0.00026616687960329756
2381 0.0022560546469342713 0.002256054646934293
2383 -0.0002649626188220877 -0.0002649626188220617
2385 -0.007462921069241238 -0.0074629210692412195
2386 0.002027757382022081 0.00202775738202208
2387 -0.00041141470587562014 -0.0004114147058756075
2388 -0.00028493161595901756 -0.0002849316159589557
2389 -0.002405818992301231 -0.002405818992301262
2390 -0.005683683942946293 -0.005683683942946211
2391 0.0007456831201898123 0.0007456831201898247
2392 0.0006835658886095731 0.0006835658886095717
2393 -0.00037877069745255215 -0.0003787706974525555
2394 -0.015123814893162457 -0.015123814893162543
2396 -0.007309645676571808 -0.007309645676571786
2397 -0.00039653062593476065 -0.00039653062593475967
2399 -0.012962149036037648 -0.012962149036037512
2401 -0.0007213096586881901 -0.0007213096586881353
2404 0.00244735998118743 0.002447359981187534
2405 -0.0003270622993024184 -0.0003270622993023705
2406 -0.0018564925343782413 -0.0018564925343781842
2407 0.0011173064836845208 0.0011173064836845702
2408 0.0021301008734440404 0.002130100873444074
2409 0.0023884464636188697 0.002388446463618853
2410 0.002589726660307268 0.0025897266603073714
2411 -0.0005591838424277611 -0.0005591838424277167
2412 -0.0003541769584455918 -0.0003541769584456458
2413 -0.0022551728601574567 -0.002255172860157392
2414 0.0024030487181809536 0.002403048718180875
2415 -0.003996896511599533 -0.003996896511599514
2416 -0.002313139094323083 -0.0023131390943230815
2419 -0.012203818999647517 -0.012203818999647507
2421 -0.000274174219503147 -0.0002741742195031439
2422 -0.0002661367156265993 -0.00026613671562653393
2423 0.002235373648057378 0.0022353736480573818
2424 -0.0003007367061298386 -0.0003007367061298945
2425 -0.0018121311325186389 -0.0018121311325185825
2428 0.0022313309712898494 0.002231330971289866
2429 -0.0005160840843063699 -0.0005160840843065291
2430 0.0021131858100449734 0.0021131858100449695
2433 0.0021533515613402416 0.0021533515613401887
2434 -0.00973022179554479 -0.009730221795544718
2435 -0.0004071369201063564 -0.00040713692010623784
2437 -0.00027132995491111037 -0.0002713299549111004
2438 -0.006326507053514848 -0.0063265070535148795
2440 -0.0007964947192006572 -0.0007964947192006431
2441 -0.0002811863394926381 -0.00028118633949263973
2442 -0.00022821215450165953 -0.00022821215450165617
2443 -0.00031883762286830813 -0.00031883762286833106
2444 -0.0002963549932061928 -0.00029635499320614783
2448 -0.0005710537966241353 -0.000571053796624141
2449 -0.000616151193534751 -0.0006161511935347493
2450 -0.00029123871720181186 -0.00029123871720192077
2452 -0.0006667889279994794 -0.0006667889279995229
2453 -0.0005713950228454541 -0.0005713950228453848
2454 -0.0001393339506210377 -0.0001393339506210166
2455 -0.00036366990038460667 -0.0003636699003846066
2457 -0.0002604435154135998 -0.00026044351541373585
2465 -0.008644143695142957 -0.00864414369514291
2466 -0.00041161504763228223 -0.0004116150476323502
2467 0.0017998353819275305 0.001799835381927532
2468 -0.002900876260503315 -0.0029008762605032684
2469 0.0020141260756130802 0.0020141260756131717
2470 -0.0002604435154137279 -0.00026044351541373585
2471 -0.021515429591871516 -0.021515429591871513
2473 -0.005406780140597858 -0.005406780140597781
2474 -0.0007169755115841661 -0.0007169755115841668
2476 6.183564975728563e-06 6.18356497572027e-06
2477 0.0018263100269509788 0.0018263100269509138
2479 -0.004626159763058273 -0.0046261597630582775
2480 -0.0014273208907963435 -0.0014273208907962637
2481 -0.00026600092226922476 -0.000266000922269259
2482 0.002097736067300192 0.0020977360673001917
2483 -0.00026313869185424094 -0.0002631386918543292
2484 0.0018877245182005134 0.0018877245182003584
2485 0.0018040785105588747 0.0018040785105589083
2486 -0.0003210155591777372 -0.000321015559177701
2487 -0.00027445887942043133 -0.00027445887942048695
2488 -0.0004413883560517217 -0.0004413883560516766
2489 0.0012555031133326985 0.0012555031133326831
2490 -0.000291617127494796 -0.0002916171274947966
2491 -0.016812792462572057 -0.016812792462572106
2492 0.0024410303063423415 0.0024410303063424382
2493 -0.00031371147105669185 -0.00031371147105663146
2495 0.0023873427066454546 0.002387342706645353
2496 -0.0031604120777754007 -0.003160412077775347
2499 0.0010125805864086197 0.0010125805864086162
2500 0.0027632834086804784 0.002763283408680515
2501 -0.006797862287833943 -0.006797862287833787
2504 0.0026336783590691494 0.0026336783590692235
2505 -0.00032346498134692243 -0.0003234649813468185
2506 0.0015680482862312306 0.0015680482862313334
2507 0.002873492481161421 0.002873492481161316
2509 -0.019492341139362494 -0.019492341139362518
2514 -0.0006718819527366789 -0.0006718819527366123
2516 -0.013235716622933874 -0.013235716622933857
2517 -0.0003467903318596654 -0.00034679033185977136
2518 -0.0044935689911318995 -0.004493568991131894
2519 -0.004988585192992042 -0.004988585192992004
2520 0.0023939679064066887 0.0023939679064066393
2522 -0.0016572812496223703 -0.0016572812496223955
2523 -0.0003538789920741091 -0.0003538789920740485
2524 -0.00020061489325353505 -0.00020061489325360848
2525 -0.002335938082520313 -0.002335938082520303
2526 0.002004798600706336 0.0020047986007063305
2527 -0.00026891364728797264 -0.00026891364728799666
2528 -0.00026172359003746366 -0.00026172359003737747
2530 -0.003856608829038852 -0.003856608829038849
2531 -0.0013988792670884167 -0.0013988792670884141
2532 0.0015889773334627412 0.0015889773334627395
2534 -0.0005392720504791472 -0.0005392720504790859
2535 -0.0002820612422051351 -0.00028206124220507534
2536 0.0004349348448918294 0.00043493484489180826
2537 -0.012069529122054359 -0.012069529122054275
2540 -0.000665509713939212 -0.0006655097139392549
2541 -0.0002607744930897166 -0.0002607744930897857
2542 0.0012643514316962056 0.0012643514316962234
2545 -0.0002489602796653833 -0.0002489602796654197
2546 0.0019966534647998246 0.001996653464799883
2548 -0.000282143818984114 -0.0002821438189842657
2550 0.002160698634991729 0.0021606986349916677
2551 0.0019318879679883676 0.0019318879679883383
2553 0.00291596195283987 0.0029159619528398646
2554 0.0010914319735993298 0.0010914319735993456
2555 -0.020391115099551452 -0.02039111509955146
2557 -0.0018781810086825213 -0.0018781810086826015
2559 0.002264861831894732 0.0022648618318947262
2560 0.0015368589711298735 0.0015368589711297529
2561 0.0020079041535053573 0.0020079041535053565
2563 0.0013480348039950586 0.0013480348039950703
2564 0.0026579254793177884 0.0026579254793178725
2565 -0.0002756003324480715 -0.00027560033244798595
2566 -0.0013330890199660299 -0.0013330890199660754
2567 -0.015578288444991473 -0.015578288444991527
2569 -0.00026044351541367296 -0.00026044351541373585
2570 -0.0003357474848687332 -0.0003357474848687642
2572 -0.0022790168107060774 -0.002279016810706053
2573 0.0018632260511978246 0.0018632260511977884
2575 0.0016695716470419377 0.0016695716470419095
2576 0.00022249444311177644 0.00022249444311177782
2578 0.002209308544620463 0.002209308544620438
2579 0.0018640214595189116 0.0018640214595189116
2580 -0.00047666364971043834 -0.0004766636497104195
2581 -0.001222872406627097 -0.0012228724066270407
2582 -0.017039543970073893 -0.01703954397007382
2584 -0.0003916159614556794 -0.0003916159614556308
2585 -0.0005716201494249999 -0.0005716201494250004
2586 0.0026294400586974465 0.002629440058697443
2587 -0.00030748545969160556 -0.000307485459691613
2590 0.0028432988865745488 0.002843298886574455
2591 0.0014068952543227543 0.0014068952543227666
2592 -0.01585102698783495 -0.015851026987834728
2593 0.0027410571411379744 0.002741057141138107
2594 -0.009961333068494798 -0.009961333068494786
2595 -0.00026313869185427754 -0.0002631386918543292
2596 -0.00026044351541373704 -0.00026044351541373585
2598 -0.024534856557666088 -0.024534856557666126
2600 0.0025734243042300976 0.0025734243042300708
2601 0.002726916345720433 0.0027269163457204234
2602 0.0027363755914032954 0.0027363755914034007
2603 -0.005682662984046472 -0.005682662984046574
2604 0.002503888000701072 0.0025038880007010327
2605 -0.0025073467091442773 -0.0025073467091442482
2606 0.0008053619844834156 0.0008053619844834129
2607 0.0023369864311082187 0.0023369864311082074
2608 -0.013038159916879627 -0.013038159916879509
2610 -0.0023923948797721084 -0.002392394879772061
2611 0.0020305567449156693 0.0020305567449156944
2612 -0.001570848351803692 -0.001570848351803704
2613 0.00030632681322032284 0.00030632681322030153
2614 -0.00036517115966443734 -0.00036517115966444986
2615 0.0023693569113148703 0.0023693569113148725
2616 -0.01662990874556438 -0.01662990874556436
2619 0.0021450706148335827 0.002145070614833656
2621 -0.0002615161391970788 -0.0002615161391970802
2622 -0.0002203074106526868 -0.00022030741065265388
2624 0.0024738333727799475 0.0024738333727798915
2625 0.002547136991752385 0.0025471369917523315
2626 -0.0004212869427565962 -0.00042128694275657543
2628 -0.000569016089971516 -0.0005690160899715202
2629 -0.016854260790119063 -0.016854260790119077
2630 0.00224210750069975 0.002242107500699793
2632 -0.00027407712543539835 -0.00027407712543539846
2633 -0.0005030371965021114 -0.0005030371965020449
2637 -0.0024124192292708005 -0.002412419229270801
2638 0.002480147202142069 0.0024801472021419965
2639 -0.0006028052978571225 -0.0006028052978571246
2641 -0.0011367426419233403 -0.0011367426419233103
2642 -0.015587704284168879 -0.015587704284168863
2644 -0.0005588713270438721 -0.0005588713270438486
2648 -0.0006908152611609702 -0.0006908152611610162
2649 -0.021721873251331812 -0.021721873251331774
2650 -0.0002927187243978981 -0.00029271872439798357
2651 -0.0003297972503418799 -0.0003297972503419472
2654 0.0022813612030941535 0.002281361203094097
2657 -0.0005076173266981593 -0.0005076173266981891
2658 -0.00055700108674848 -0.0005570010867484779
2659 -0.0006775391530593376 -0.0006775391530593128
2747 -4.8955191310952914e-05 -4.8955191310910976e-05
3117 -0.0003498697588460424 -0.0003498697588460493
3124 -0.00010766312188017826 -0.00010766312188020529
462 -0.0026162438466782604 -0.0026162438466781216
515 -0.010549606994029985 -0.010549606994030028
520 -0.0052604207852738 -0.005260420785273809
537 -0.0077948696290038 -0.007794869629003826
560 -0.0020081743108423524 -0.0020081743108423746
1122 -0.033001020429973056 -0.03300102042997327
1155 -0.07844152025406026 -0.07844152025406015
1313 -0.017404286288126566 -0.017404286288126437
1349 -0.017060339510083806 -0.01706033951008375
1397 -0.01817938809060359 -0.01817938809060362
1512 -0.01515168795009179 -0.015151687950091646
1514 -0.012004020725861965 -0.012004020725861944
1543 -0.01747697504518177 -0.01747697504518178
1574 -0.030269931801676832 -0.030269931801676867
1616 -0.026518129586156552 -0.02651812958615648
1673 -0.017582267557414252 -0.017582267557414166
1744 -0.01590951960376377 -0.015909519603763703
1844 -0.058909395075429416 -0.05890939507542912
368 -0.0037641654986885435 -0.0037641654986885443
455 -0.0016890507635214074 -0.0016890507635213465
481 -0.002060274162746803 -0.0020602741627468862
527 -0.007812725157789068 -0.007812725157789224
1536 -0.03525835053416175 -0.03525835053416147
1606 -0.011900567348013922 -0.011900567348013896
1767 -0.01738307706527679 -0.017383077065276826
